# 'counter', 'incidence', 'emission', 'azimuth', 'phase', 'reflectance_factor', 'standard_deviation', 'error_estimate', 'quality_flag', 'absolute_time', 'relative_time', 'bandpass_central', 'bandpass_FWHM', 'sample_temperature', 'air_temperature', 'air_humidity'
003784, 70.00, 30.00, 15.00, 41.41, 0.92788, 0.0099497785, 1.33328, 5, 1584119868.0, 30639.0, 650.00, 70.00, 19.30, 20.10, 24.00
003785, 70.00, 35.00, 15.00, 36.79, 0.92408, 0.0000000000, 1.33328, 5, 1584119874.0, 30645.0, 650.00, 70.00, 19.30, 20.10, 24.00
003786, 70.00, 40.00, 15.00, 32.28, 0.92128, 0.0113289158, 1.33328, 5, 1584119880.0, 30651.0, 650.00, 70.00, 19.30, 20.10, 24.00
003787, 70.00, 45.00, 15.00, 27.91, 0.91920, 0.0123009999, 1.33328, 5, 1584119886.0, 30657.0, 650.00, 70.00, 19.30, 20.10, 24.00
003788, 70.00, 50.00, 15.00, 23.77, 0.91522, 0.0000000000, 1.33328, 5, 1584119893.0, 30664.0, 650.00, 70.00, 19.30, 20.20, 24.00
003789, 70.00, 55.00, 15.00, 20.00, 0.91131, 0.0152959857, 1.33328, 5, 1584119899.0, 30670.0, 650.00, 70.00, 19.30, 20.10, 24.00
003790, 70.00, 60.00, 15.00, 16.85, 0.90843, 0.0176025444, 1.33328, 5, 1584119905.0, 30676.0, 650.00, 70.00, 19.30, 20.10, 24.00
003791, 70.00, 65.00, 15.00, 14.72, 0.89936, 0.0210354883, 1.33328, 5, 1584119911.0, 30682.0, 650.00, 70.00, 19.30, 20.20, 24.00
003792, 70.00, 70.00, 15.00, 14.09, 0.88382, 0.0000000000, 1.33328, 5, 1584119918.0, 30689.0, 650.00, 70.00, 19.30, 20.20, 24.00
003793, 70.00, 75.00, 15.00, 15.15, 0.85885, 0.0359682590, 1.33328, 5, 1584119924.0, 30695.0, 650.00, 70.00, 19.30, 20.10, 24.00
003794, 70.00, 80.00, 15.00, 17.58, 0.80713, 0.0171135653, 1.33328, 5, 1584119930.0, 30701.0, 650.00, 70.00, 19.30, 20.10, 24.00
003795, 70.00, 80.00, 0.00, 10.00, 0.82615, 0.0147454172, 1.33328, 5, 1584119938.0, 30709.0, 650.00, 70.00, 19.30, 20.10, 24.00
003796, 70.00, 75.00, 0.00, 5.00, 0.89328, 0.0345821822, 1.33328, 5, 1584119944.0, 30715.0, 650.00, 70.00, 19.30, 20.10, 24.00
003797, 70.00, 65.00, 0.00, 5.00, 0.92695, 0.0000000000, 1.33328, 5, 1584119957.0, 30728.0, 650.00, 70.00, 19.30, 20.20, 24.00
003798, 70.00, 60.00, 0.00, 10.00, 0.92261, 0.0173319359, 1.33328, 5, 1584119963.0, 30734.0, 650.00, 70.00, 19.30, 20.10, 24.00
003799, 70.00, 55.00, 0.00, 15.00, 0.92062, 0.0000000000, 1.33328, 5, 1584119969.0, 30740.0, 650.00, 70.00, 19.30, 20.10, 24.00
003800, 70.00, 50.00, 0.00, 20.00, 0.92141, 0.0134993413, 1.33328, 5, 1584119975.0, 30746.0, 650.00, 70.00, 19.30, 20.10, 24.00
003801, 70.00, 45.00, 0.00, 25.00, 0.92451, 0.0122303107, 1.33328, 5, 1584119982.0, 30753.0, 650.00, 70.00, 19.30, 20.20, 24.00
003802, 70.00, 40.00, 0.00, 30.00, 0.92574, 0.0112743142, 1.33328, 5, 1584119988.0, 30759.0, 650.00, 70.00, 19.30, 20.20, 24.00
003803, 70.00, 35.00, 0.00, 35.00, 0.92784, 0.0000000000, 1.33328, 5, 1584119994.0, 30765.0, 650.00, 70.00, 19.30, 20.20, 24.00
003804, 70.00, 30.00, 0.00, 40.00, 0.93130, 0.0099131829, 1.33328, 5, 1584120000.0, 30771.0, 650.00, 70.00, 19.30, 20.20, 24.00
003805, 70.00, 25.00, 0.00, 45.00, 0.93357, 0.0250012647, 1.33328, 5, 1584120006.0, 30777.0, 650.00, 70.00, 19.30, 20.20, 24.00
003806, 70.00, 20.00, 0.00, 50.00, 0.93581, 0.0090920630, 1.33328, 5, 1584120013.0, 30784.0, 650.00, 70.00, 19.30, 20.20, 24.00
003807, 70.00, 15.00, 0.00, 55.00, 0.93966, 0.0088088641, 1.33328, 5, 1584120019.0, 30790.0, 650.00, 70.00, 19.30, 20.10, 24.00
003808, 70.00, 10.00, 0.00, 60.00, 0.94296, 0.0086097214, 1.33328, 5, 1584120025.0, 30796.0, 650.00, 70.00, 19.30, 20.20, 24.00
003809, 70.00, 5.00, 0.00, 65.00, 0.94625, 0.0146908323, 1.33328, 5, 1584120031.0, 30802.0, 650.00, 70.00, 19.30, 20.20, 24.00
003810, 70.00, 0.00, 0.00, 70.00, 0.94714, 0.0084415541, 1.33328, 5, 1584120038.0, 30809.0, 650.00, 70.00, 19.30, 20.20, 24.00
003811, 70.00, 5.00, 180.00, 75.00, 0.95501, 0.0084039313, 1.33328, 5, 1584120044.0, 30815.0, 650.00, 70.00, 19.30, 20.20, 24.00
